document	label
어느 때보다 풍성한 유월 가요계를 기대해보면서 팩트 인스타 오늘 시원하게 한번 문을 열어볼까요?	0
아세안 지역 안보 포럼 에이알에프 외교 장관 회의가 오늘 막을 내리는 가운데 북핵 문제에 대한 강도 높은 규탄이 의장 성명에 포함될 것이란 예측입니다.	1
얘 윤주야 난데. 너 종하가 같이 있던 친구가 군대 간다는 데 그럼 종하는 인제 어디서 사니.? 내가 가슴이 아파 죽겠다.	1
이와는 반대로 성공과 행복의 길을 가게 하는 긍정적 감정들이 있다. 사랑, 기쁨, 활력, 정열, 열성, 신바람, 동정, 관용 등이 그것이다.	1
모내기 후 벼는 뿌리를 내리고 새끼치기를 통해 줄기가 늘어나요. 햇볕이 뜨거운 여름이면 이삭이 패는 생식생장기가 되어 수술과 암술이 생겨요. 수정된 벼는 껍질(왕겨)안에서 익어가요.	0
원진은 극도로 열 받은 상태였다. 한 번도 아연이 이렇게 술에 취한 적이 없었고 술자리에 나간 적 또한 없었기 때문이다. 아연에게서 핸드폰을 받은 민희는 밖으로 나와 전화를 받았다.	1
막이 바뀌면서 애달픈 피리 소리가 흐르기 시작했다. 비극이 시작되려는 순간이었다. 상기된 얼굴의 연산은 장생과 공길에게 시선을 못 박고 있었다. 깜박이지도 않는 눈에 물기가 스몄다.	0
갓 쓴 노인이 괴나리봇짐을 허리에 두르고 저쪽 옹기전을 걷고 있다. 빳빳한 당목 두루마기를 입은 키가 헌칠한 노인은 먼 길을 걸어왔는지 지팡이 짚은 걸음이 지쳐보인다.	0
그 모습은 오래도록 내 마음에 자리를 잡았다. 내 육친을 만난 듯 한동안 그 자리를 뜰 수가 없었다.	1
조금만 기다려. 내가 아주 근사한 녀석으로 만들어줄 테니까. 대신 우리가 조금 더 자리를 잡은 후에. 알지?	1
용이여, 당신은 지금 그 답은 영이나 제로라고 말했다. '나'와 '제'가 만나면 이유를 묻는 말이 된다.	1
잭 웰치는 반복에도 명수지만 메시지의 콘셉트를 수호하는 데도 뛰어나다. 그는 이렇게 못 박았다.	1
그리고 앞으로 길을 가다 마주쳐도 모른 체 하자. 서로 영원히 보지 말자구.	0
다만 내가 가야 할 길을 분명히 깨달았음에도 주변 환경의 영향으로 그 길을 가지 못했다면 그것이야말로 '껍데기 인생'이 아닐까.	1
왠지… 좀 열 받는다. -_-^ 기껏 걱정해서 전화까지 했는데 고작 잠 퍼잔답시고 끊어버리다니. -_-+ 이놈을 오늘 좀 괴롭혀 볼까나?	1
은천군 남서쪽에 자리 잡은 은율군은 고구려의 옛 땅으로 율구(栗口) 또는 율천(栗川)이라 하였다. 고려 건국 후 은율현이라 하고, 1896년 은율군으로 승격시켰다.	1
부지깽이를 땅에 꽂아 놓아도 뿌리를 내리고 잎을 피운다는 이 4월에 누구인들 가슴 설레지 않을까마는. 그러나 나에게는 더욱 특별한 추억이 있다. 그래서 더욱 진한 감동으로 4월이 다가오는 것일까?	0
확실한 건 아직 모르지만, 며칠 속이 안 좋긴 했는데. 약국 문 열었어? 오면서 약국 못봤냐고!	0
길을 걷던 체인이 갑자기 멈추어 서서 큭큭거리자, 주위의 시선이 모두 그에게로 집중되었다.	0
물가상승률에 따라 이자율의 상승이 예상되었고 채권수익률의 상승을 가져왔다. 반면에 경기침체로 인한 실물자산의 반영인 주가는 나락의 길을 걷게 되었다.	1
한 번씩 계절이 바뀔 때마다 한방 병원에서도 가장 눈에 띄게 늘어나는 것이 감기 환자이다. 그 감기 증상을 호소하는 환자들 가운데서도 미인형이 적잖게 눈에 띈다.	1
엄마. 그랬으면 형수님이 얼마나 상처 받고 가슴이 아팠겠어요. 형을 정말 사랑하는데. 엄마. 가슴이 아픈 게 어떤 건지 모르시죠.?	1
누가 그런 것들이 쌓이다 보니까 지금 인제 서른도 되기 전에 그게 몸에 밴 거죠.	1
9) 담당하셨고 그 분의 두 손이 사형 틀 나무 기둥에 못 박히심으로 우리들의 행위로 지은 죄들을 담당하셨습니다.	0
가슴속에 불이라는 것이 전혀 없을 것 같은 오빠가 사랑이라는 것을 해보기는 했구나. 그 모습에 가슴이 아팠다.	1
소식을 들은 부하 직원들이 김 과장에게 위로의 말을 건네 온다. 그럴 때마다 가슴이 아픈 김 과장은 매번 똑같은 말로 자신을 합리화하곤 했다.	1
아이는 두 살 때 아버지의 손목을 잡고 논두렁 길을 가다가 개구리가 논물로 첨벙첨벙 뛰어들어가는 것을 보고	0
나는 거래 같은 건 할 생각도 못했기 때문에 대꾸할 말이 없었다. 져드 아저씨는 이미 샤일로를 팔지 않겠다고 못을 박아두었으니 말이다.	1
스리랑카를 여행해 보면 가는 곳마다 모든 것들이 불교와 인연을 맺고 있어 곧 불교를 알아야만 스리랑카를 알 수 있다는 말이 된다.	1
윌리엄과 해리는 마음의 준비를 잘 하고 있습니다. 확신합니다. 아이들은 나와 같이 고통스러운 길을 걷지 않을 거예요.	1
● 같이 길을 가던 일행 중에 누군가 자신에게 시비를 걸어 다툼이 일어나거나 분위기가 험악해지는 꿈	0
종사주란 일주(日主)가 뿌리를 내리지 못해서 세력이 강한 쪽으로 따라가는 경우인데, 이때는 신약(身弱) 사주에서 신강(身强) 사주로 돌변하게 된다. 극과 극은 통한다는 이치로 이해해 줬으면 한다.	1
잘 왔다. 나 밥 친구 좀 해주라. 네 피앙세가 내 말을 듣더니, 좀 놀랐는지 그냥 뛰쳐나가버리네?	0
하늘에는 하현달이 떠 있어 지상은 꽤 밝았지만 히사코시의 질주를 따라 달리고 포복에 따라 몸을 움츠리는 한 다른 사람들 눈에 띌 위험이 없다는 것을 사마노스케는 알았다.	0
지금 누구를 상대로 오기를 피우고 있는 건가? 고맙다는 빈 말은 못할망정, 이런 식으로 사람 열 받게 하다니. 생각 같아서는 확 진짜 제 손으로 병원에 입원시키고 싶을 정도였다.	1
대단히 이례적이고 가슴 아프고 참 충격적인 일이긴 하지만은 어~ 검찰 수사를 해야 됩니다.	1
그래, 사람이 목숨을 걸고 경기를 치렀는데 아무리 풋내기로서니 10달러밖에 안 준다니 말이 돼?	1
성공하는 사람의 성격 근본에는 '실패는 성공의 어머니'라는 생각이 있다. 당신도 자신의 방법을 바꾸어가는 사이에 이러한 정신 구조가 자리 잡을 것이다.	1
결국 마을에는 하와이언 센터가 만들어졌고, 훌라걸스들의 첫 공연은 감동적이고 성공적으로 막을 내렸다. 그리고 마침내 저항했던 마을 사람들의 응원을 이끌어내게 된다.	0
묵안리 뒷골과 종자리 사이에 지맥을 뻗고 있는 호령산에는 약 400년 수령의 노송 한 그루가 뿌리를 내리고 있다.	1
박 회장은 불혹의 나이에 공직자의 길을 걷고 있었다. 아이러니컬하게도 당시 박 회장은 아버지에게 생활비를 받고 생활을 했다. 직접 받은 것이 아니라 아내를 통해서다.	1
‘닭 쫓던 개’가 된 적장은 이 광경을 지켜보던 도성 시민들의 우레 같은 환호성과 야유를 뒤로한 채 철수 명령을 내렸다. 아침부터 밤까지 계속된 전투가 우리 해군의 압승으로 막을 내린 순간이었다.	1
「어떻게 했는고 하니 이렇게 했다. <선생님이 나에게, '반딧불'을 넣어 짧은 글을 지으라고 하셨다……> 말 되잖아? 만병통치약 아니냐?」	1
“이보시오, 부인. 어찌하여 홀로 길을 걷고 있단 말이오? 무슨 사연인 줄은 모르지만 앞길에 수상한 자들이 있어 되돌아왔소이다.”	0
그에 비해 비료도 없이 어떤 토지에서나 단단히 뿌리를 내리고 대지의 에너지를 힘차게 흡수하는 산야초은 놀랄만큼 힘찬 생명력을 지니고 있다.	0
그들은 헨더슨을 아까 그 방으로 데리고 가서 소파에 앉혔다. 그는 걸터앉았다. 세 사람 중의 하나가 되돌아가서 그 방의 문을 닫았다.	0
선 불교는 기존의 종파들이 튼튼히 자리잡고 있는 수도 경주에서는 발을 붙이지 못하고 중앙의 정치 권력이 이미 장악력을 상실하기 시작한 지방에서 호족 세력의 비호를 받으며 뿌리를 내리기 시작했다.	1
희생하시는데 그분들을 국가에서 제도권 안에서 지원할 수 있는 방법 그 대신에 후원금이라든지 이런 지원된 금액은 투명하게 처리되는 과정들을 좀 볼 수 있는 그런 것들이 좀 자리 잡았으면 좋겠습니다.	1
같은 길을 가는 동지끼리니까 묻습니다만 요즘 농촌 많이 어렵지요? 특히 농가부채가 큰 문제라고 들었습니다만.	1
나에게 주어진 길을 걸어가면서 걸어가는 게 우선이 아니라 모든 살아있는 걸 사랑하는 게 우선이에요.	1
타국에서 살다 보면 외국인으로 때로는 좀처럼 이해하기 어려운 광경을 접하고 '내가 아직 이 나라에 뿌리를 내리지 못했나 보다'는 생각을 적잖이 하게 된다.	1
부모님 슬하를 떠났으니 저는 제 갈 길을 가겠습니다. 더 복되게 사는 형편을 보여주지 못해 송구할 따름입니다.	1
저 혼란스러운 정세 속에서도 나라를 위해 꿋꿋이 독립운동에 길을 걸었던 백범 김구 선생 자 김구 선생이요.	1
영조는 직접 뚜껑을 닫고 자물쇠를 잠근 후 장판을 가져오라고 명했다. 그러고는 큰 못을 박고 동아줄로 묶어 뒤주를 봉했다.	0
새벽에 무슨 꿈을 꿨냐 그랬더니 전영미 씨하고 둘이 여기서 진행을 하고 있는데	0
그러나 그는 걸음을 멈추지 않고 피트의 사무실로 들어갔다. 피트는 윗옷을 벗고 앉아서 여송연을 피우고 있었다. 페너는 그를 쏘아보며 문을 닫았다. 피트는 조금 당황하는 듯했다.	0
갑질과 악행을 일삼는 악인들에게 속시원한 한방을 날리면서 시청자들에게 큰 사랑을 받았던 월화 드라마 특별 근로 감독관 조장풍이 이번 주 화요일을 끝으로 대단원에 막을 내렸습니다.	1
그리고 내 눈에 띈 아주 작은 메모지 하나, 포스트잇을 집어들어, 그 위에 엄마, 힘내요!! 라는 말을 적어 식탁 위에 붙여두고 출근했다.	0
이게 말이 되는 것인가? 똑 같은 거래인데 단지 책을 판매하는 방식이 다를 뿐인 것을 왜 20%나 추가 공제를 해야 한다는 말인지 정확하게 산출하여 답을 주어야 하지 않겠는가?	1
속일 사람을 속여! 송재빈 그놈이 내 뒷통수 딱, 때릴때부터 눈치 깠었어! 아. 또 생각하니까 열 받네~	1
북풍아저씨의 싸늘한 눈초리에 봄바람은 급히 동굴 문을 닫았습니다. 1분만 더 아저씨의 눈을 쳐다보다가는 꽁꽁 얼음 기둥이 될 판입니다.	0
그의 표정에서 미소가 사라졌다는 걸 깨닫기도 전에 은후는 미련 없이 방을 나가며 문을 닫아버렸다.	0
하지만 나는 어떻게 해서든 쓰러져 넋을 잃지 않는 한 할 수 있는 데까지 해보고 싶었다. 그게 황해도 신천에서 자랄 때 몸에 밴 황해도 기질이었는지도 모른다.	1
1793년 9월~1794년 7월. 프랑스 혁명 말기 자코뱅 당의 독재 정치를 가르킴. <테르미도르의 반동>으로 독재자 로베스피에르가 처형당하면서 막 내린다─옮긴이	1
그는 또한 십여 년 동안 몸에 밴 구체적인 독서 시간의 배정도 공개한다.	1
이 자가 군령이 매서운 것을 몰라 허튼 수작이다. 감히 병마사가 도원수의 명을 어기다니 말이 되는가. 종사관은 병마사가 반란을 획책하여 목숨을 달아났다고 조정에 품고하라!	1
토리는 다시 입을 다물었다. 멜린은 천막을 나가려던 행동을 포기하고 토리의 옆에 자리를 잡았다.	0
그래서 우리가 학교 내에만 이런 왕따가 있는 게 아니라 직장 내에서도 이런 문화가 굉장히 좋지않게 자리 잡은 경우가	1
나는 그들의 눈에서 보았다. 그때 만났던 검고 혼탁한 존재, 그 존재가 그들의 눈 속에 자리 잡고 있다는 것을. 약속대로 그 악마는 우리 가문의 일원 절반을 가져가 버린 것이었다.	1
공자가 어느 날 길을 가다가 한 사람이 슬피 우는 것을 보고 그 이유를 묻자 그 사람은 다음과 같이 대답하였다.	0
나는 루돌프를 똑바로 올려다보며 물었다. 그리고 대답을 기다리지도 않은 채 못을 박았다.	1
하는 말투가 나왔다. 나는 그 말을 듣고 놀랐다. 유태림도 동감인 모양으로 그 말의 진의를 알아보려는 듯 이범승의 얼굴을 말끄러미 바라보고 있었다.	0
그해 방학은 그렇게 다 흘러 보냈다. 개학이 되고 둘은 다시 도시의 학교로 돌아왔다. 그와 준협의 몸에 배었던 갯내음이 점차 스러져 갔다.	0
그 말을 들은 리메이씨엔은 깔깔대며 웃었다. 그녀가 꾸야씨엔의 어깨를 툭 치며 말했다.	0
그들은 고개를 끄덕이고 문을 닫고 나섰다. 시논은 오후의 나른함을 깨려는 듯 팔을 길게 펴서 가볍게 좌우로 흔들고는 의자를 끌어왔다. 의자를 돌려 털썩 앉으며 시논이 입을 열었다.	0
겉으로 어미의 길을 걸어온 것이 허무하다고 한탄하는 듯 보이지만 그녀에게서 나는 모든 어머니의 미소를 엿보았다.	1
입 닥치고 내 말 들어, 임마. 만약에 정말…내가 없으면 연우를 부탁해.	0
인간은 천박한 동시에 고결하다. 이 입장대로라면 인간에게는 숙명적인 모순이 공존하고 있다는 말이 된다.	1
글쎄, 자리 잡긴 힘들겠지만 여기보단 낫겠지. 그나저나 리옹 너도 조심해. 지난번엔 나래도 당했대. 그래서 어디론가 사라졌다는 거야. 물론 나래뿐만은 아니지만 말야.	1
강휘는 아픈 배를 감싸안으며 허리를 숙였다. 속이 타는 듯 아팠다. 배가 아팠고 가슴이 아팠다. 그리고 무엇보다 나약하게 무너졌던 자신의 행동이 후회스러워 더 아팠다.	0
b. 이 영화는 반문화적성격과 이질성, 파격성에서 나오는 조야함 때문에 76년 개봉당시 비평가들의 혹평을 받고 2주 만에 막을 내렸다.	0
그런데 그 떨어지는 어떤 현재의 흐름 구도는 정말 정부가 이 방송사가 정말 문을 닫을 정도로 힘들다라까지는 아직 아니다 라는 거죠.	1
바닷가의 경치 좋은 곳에 자리를 잡고 점심을 먹을 때였다. 마침 바다를 면해 병풍처럼 둘러친 절벽이 있었는데, 그 높이가 마치 천길 낭떠러지처럼 까마득하였다.	0
17일 (갑자) 맑음. 늦게 우수사와 충청 수사가 와서 조용히 이야기하였다. 탐선이 들어왔는데, 어머니께선 평안하시나 면은 아주 많이 아프다고 하였다. 지극히 가슴 아픈 일이다.	1
비버들 때문이었다. 푸에고 섬의 장관은 캐나다에서 비버를 반입해 왔다. 덕분에 예전에는 아무런 문제가 없었던 계곡을, 비버가 댐을 만들어 막아 버린 것이다. 그래도 나는 그 길을 걸어보고 싶었다.	0
각각의 생명마다 콩깍지처럼 자기를 감싸고 있던 껍질을 깨고 나와 뿌리를 내리는 것이다.	1
어쩐지 신세를 지는 것 같아 머뭇거리는 그에게 해옥은 약도까지 자세히 그려주면서 오는 일요일 점심에 초대하겠다고 못을 박았다.	1
그녀는 뒷좌석 문을 닫고 자신이 산 물건들에 대해 이야기를 늘어놓으며 앞좌석에 탔다. 문을 닫고 안전벨트를 하려다 다니엘을 본 그녀는 말을 하다 말고 멈추었다.	0
이것을 거꾸로 생각하면 한국인은 니블러가 될 수 없다는 말이 된다. 유대 상인 중에는 니블러가 많아서 통역을 두고 상담을 진행했다가는 그들의 미끼가 되기 쉽다.	1
그래, 우리가 한아름한테 손해배상금 줬지, 드림에 위약금까지 내려니까. 이 쩐이 없어서 우리 매장이 문 닫기 일보직전이란 말야. 우리도 뭔가 동아줄을 잡아야 살아나지.	1
화력에 심지를 붙였다 → 화력(의 심지)에 불을 붙였다(화력에 심지를 붙이는 일은 심지에 불을 붙이는 일에 비하면 전혀 위협이 되지 않는다. 가만! '화력에 심지를 붙인다'는 말이 되나?)	1
만약 데이브가 라스트 드롭 주차장에서 소우자의 목격자가 보았던 그 남자가 틀림없다면, 케이티 마커스가 피살당하던 순간 그는 전혀 다른 사람의 머리를 후려치고 있었다는 말이 되잖아요.	0
只在堂 姜澹雲(생몰년 미상)은 조선시대를 관통해온 관기제도가 점점 느슨해지다가 이제 그 막을 내리려하던 19세기 후반기, 김해에 살았던 기생으로 此山 裵전(文+典)(1843-1899)	1
뭐야! 그때 그 차였단 말이야? 어후, 열 받아! 나를 두 번씩이나 놀라게 하다니. 다음에 다시 만나기만 해봐. 가만두나.	1
말이 되는 소리를 해야지? 눈이 고장난 채릴 데리고 오면, 하준이 녀석이 맘이 동하겠냐구? 가뜩이나 오빛나 아니면 결혼도 안 하겠다고 뻗대는 녀석인데.	1
어릴 적부터 가수의 꿈을 꾸었다는 그녀 오디션을 통해서 실버돌로 당당히 선발이 됐습니다.	1
아무데도 나가지를 못하게 했다. 어쩌다 잠시 집을 비우면 남편은 근처 여관에다가 전화를 걸어서 점검을 하곤 했다. 가게도 문을 닫은체 숫제 나가려고 하지를 않았다.	0
그래도 니가 나 들으라고 전공도 마음에 안 들고 공부도 취미 없었다는 얘기할 때면 사실 더 가슴이 아팠어.	1
스터디 앤 라이프 밸런스 자 그만큼 우리 아이들에 과도한 학업 시간을 꼬집는 말이 될 텐데 얼마나 지금 지나친 상황인지 실상은 좀 어떻습니까?	1
실제로 작년 칠월 이후부터 북한을 향한 중국에 태도가 눈에 띄게 달라지고 있다며 이후 중국과 체결했던 경제특구 관련 계획도 교류도 모두 단절된 상태다.	1
이 아직 해결이 안 됐는데 오 이 사 조치를 해제한다는 게 말이 되냐라고 보수 야당이 반발할 가능성이 높아 보입니다.	1
예술가가 이런 꿈을 꾸면 그림이나 글의 작품 소재를 얻게 되고, 일반인이라면 돈의 가치가 높은 골동품 등을 얻게 된다.	0
소크라테스가 사형당한 지 5년 후인 BC 404년, 펠로폰네소스 전쟁은 스파르타의 승리로 끝난다. 그리고 아테네의 자유가 사라지게 되면서 그리스 전체는 몰락의 길을 걷게 된다.	1
단단한 못으로 시적 서정을 이룬다는 것은 무슨 뜻인가. 스스로 단단해진다는 뜻, 아니면 부드러운 서정에 단단히 못을 박는, 그런 뜻?	0
위의 경우처럼 한 번 몸에 밴 습관은 좀처럼 고치기 어렵습니다. 나 한 사람의 나쁜 습관으로 다른 사람까지 피해를 본다면 하루빨리 그 습관을 버려야 할 것입니다.	1
우리가 기도할 때에, 예수님의 가르침처럼 골방에 들어가 문을 닫고 은밀한 중에 계신 하나님께 기도해야 한다는 것은 무엇을 의미하는가?	0
수영은 루크의 우측에서 몇 걸음 떨어진 곳에 자리를 잡았고, 잭이 좌측에서 이를 보완했다.	0
미국 현지에서의 경험과 실력을 잘 쌓아 간다면 37살부터 찾아오는 을묘 대운에는 인성운(印星運)으로 작용하니 지도자의 길을 가더라도 쉽게 성공이 보장될 수 있다고 본다.	1
푸른 벨벳 커튼 저편에서 객석의 혼란스러운 웅성거림이 들려왔다. 지금 관객들이 자리를 잡고 앉아 있었다. 아빠도 그들 가운데 있을 것이다.	0
그런데 북성회가 본토에 확고한 뿌리를 내린 것에 비해 풍뢰회는 1923년 1월에 흑우회로 이름을 바꾸고는 8월에 해체되고 말았다.	1
내가 가고 나면 뒤처리나 부탁해. 저 여자가 어떻게 감독이 됐나, 깎아 내리려는 기자들 눈에 띄고 싶지 않아.	0
이게 지금 평택에 있는 만호 파출소라는 곳인데 새로 이제 문을 연 지 옮겨서	0
몸에 밴 듯한 거드름을 피우다가 길희도의 얼굴을 발견하고는 소스라치게 놀랬다.	1
이대로 가다간, 공장 문 닫아야 되는 건 아닐까요? 양공안이 추진하는 노상 영업도 벌써 날샌 것 같지요? 아마?	1
카페에 블라운트 씨라는 사람이 와. 제이크 블라운트. 그의 말을 듣는 게 좋아. 그가 맥주를 마시면서 하는 말에서 많이 배워. 새로운 아이디어를 얻지.	0
……내가 전생에 무슨 죄를 지어서 이런 꼴을 다 당하는지 모르겠다! 자식 하나는 먼저 가서 가슴에 못을 박더니, 하나는 미친 짓이나 해서 어미 가슴에 못이나 박고! 도대체 어떻게 너랑 선우가!	1
연식은 최 엠씨보다 좀 더 오래됐지만 썰렁한 아재 개그에 열 받아 허리케인 라디오 잘 듣고 있습니다.	1
아니오, 됐습니다. 여러분. 잃어버린 동료를 찾아드린 작은 일에 대한 대가로 저에게 너무나 많은 것을 갚아주셨습니다. 이제 가던 길을 가시고 다시는 내 앞에 나타나지 마세요.	1
묘수는 정신이 돌아와 있었다. 눈빛도 정상이었다. 가슴속에 얼마나 큰 충격으로 남아 있으면 이성을 잃고 만 것인지 김 반장은 가슴이 아팠다.	1
모범택시의 문을 닫는 R양이, 도로변에 서 있는 그를 올려다보며 말했다.	0
정치인이라면 약간 신비감이 좀 있으면 좋은데 그냥 편한 사람 좋게 말하면 겸손한 처신 이런 게 너무 몸에 배갖고 그거는 저는 약점으로 보이더라고요.	1
마음은 동정에 대해 문을 닫고 있습니다. 잔혹한 일이지요. 8천만의 사람들이 자신의 권리를 되찾아야 합니다. 그들의 생존이 확보되어야 합니다. 강한 자가 권리를 가집니다. 가장 큰 냉혹함이죠.	0
임진년 승전할 때의 꿈과 같았다는 것이다. "이상도 해라"라고 첫머리에 쓴 것은 비슷한 꿈을 꾸었기 때문일 것이다. 그러면 임진년 승전할 때의 꿈은 어떤 것이었는가를 본다.	0
그는 호텔을 경영하는 사람답게 서비스 정신이 몸에 배어 있었다. 달콤한 향내가 흐른다. 자신도 모르게 사과를 하고 고개를 들었다.	1
청와대가 전국 돌파를 위한 개각 카드를 이 총리 인준 절차가 마무리된 이후에 하겠다라고 지금 못 박으면서 여당과 함께 방어 모드에 지금 들어갔습니다.	1
어느 날 나는 주임 사제가 자기 무릎에서 무언가를 가져와서 주는 꿈을 꾸었다. 내가 그것이 무엇이냐고 묻자 그는 대답했다.	0
엄마는 홍석이와 해피가 읍내의 어느 상점 앞에 쪼그리고 앉아 있다가 트럭을 몰고 장사를 다니는 고씨 아저씨의 눈에 띄어 우리 섬에 오게 되었다는 이야기도 들려주셨습니다.	0
조금은 달라질 거라 생각했는데, 매일 나 혼자 고민하고 혼자 복잡해한 것 같아서 열 받는다.	1
망치로 공부에 대한 잘못된 고정관념을 망치가 이렇게 뭔가 못을 박기도 하고 벽돌을 깨부수기도 하잖아요.	0
뭐라고? 다른 여자라니? 그게 말이 돼? 설마 그 애. 강필이 조수라는. 혜경이 닮은 그 애. 맞니? 그 계집애 맞아?	1
LA에서부터 출발한 회의는 도쿄와 프랑크푸르트를 거치며 대장정의 막을 내렸다.	1
과학은 새로운 직관과 그리고 아마도 더 큰 위험을 만들어 내면서 계속 앞으로 나아갈까? 아니면 다가오는 세기의 과학은 정점에 도달한 후 쇠락의 길을 걷게 될까?	1
현조가 문을 닫아 버리려 하자 그가 사납게 문을 열어젖혔다. 그리고 미처 피할 틈도 없이 그녀의 손을 낚아채서 집 안으로 끌고 들어왔다.	0
그들은 처음에는 그렇게 생각하지만 다음 순간 "그래, 맞아. 정말 이런 말을 듣고 싶었다니까."라고 말하는 참석자들이 나타난다. 그리고 그 수는 점점 많아진다.	0
음~ 이 두 영화는 일단 뭐 역사적 사실을 기반으로 그 사실과 진실 그리고 상상력이 가미돼 있는 영화이면서 또 두 번째는 우리가 인제 지나온 그 가슴 아프고 쓰라린 역사를 되게	1
어떻게 보면 그 순간부터 유비는 유표와 얽힌 의리와 인정(人情)으로부터 완전히 벗어나 자신의 길을 걷게 되기 때문이다.	1
마른 용변을 눈에 띄는 대로 거두기 시작했단다. 그러고 집에 돌아와서는 수돗가에 쪼그리고 앉아 마른 구역질을 하셨다고 한다. 우리 집 개가 한	0
아니 사진을 찍어 달라 그랬는데 그래서 제가 사진 너무 열 받는 거예요.	1
이 멍청이는 너에게 인간이 가진 모든 급소의 대부분이 중앙에 자리 잡고 있는 것을 설명하려 했던 것이야.	1
끝으로 '정말 기발한' 책이라는 어느 독일 독자의 말에 공감의 박수를 보내며, 유럽 대륙을 절반이나 누빈 『기발한 자살 여행』의 대단원의 막을 내린다.	1
그런데 생각해 보니 예술의전당에서 일하면서도 부모님을 한 번도 공연에 모시지 못한 게 가슴이 아팠습니다. 오페라 티켓을 만지작거리며 고심하던 혜진은 그 티켓을 부모님에게 드렸습니다.	1
개인적인 열망도 섞여 있고 그리고 사교계에서 지금 모든 것을 쥐락펴락하는 인물이기 때문에 항상 그런 사람들 속에서 어떤 쾌락을 추구하고 권력을 추구하는 것이 몸에 배어버린 거예요.	1
나는 경위가 보여준 찢어진 편지 조각을 면밀히 관찰했습니다. 그것이 아주 기이한 문서의 일부라는 것은 처음부터 명백했지요. 이걸 좀 보십시오. 아주 묘한 점이 눈에 띄지 않습니까?」	1
여성이라면 남자 복이 많아 앞으로 여러 남자들을 만날 수 있을 것이다. 남자가 이런 꿈을 꾸었다면 신변에 어떤 위험이 닥칠 것을 예시하는 것이다.	0
이 말을 듣자마자 할아버지 얼굴이 벌겋게 달아올랐다. 그리고는 깜짝 놀랄 만큼 큰 소리로 말했다.	0
중학교 교사가 말했다. 중 고등학교 여학생들의 가슴속에 사모의 정을 뿌리 내리게 해 줄 만큼 깨끗한 외모였다.	1
조그만 장정 하나를 겨우 마쳤다. 1170년(의종 24)에 일어난 무신정변부터 시작하여, 1273년(원종 14) 제주에서 막을 내린 삼별초 항쟁까지 1백여 년의 역사를 나름대로 살펴보았다.	1
YMCA는 1844년 영국에서 George William(1821~1905)에 의해 발족된 기독교 청년 운동으로 이것이 미국으로 건너가 깊이 뿌리를 내리게 되었다.	1
그 순간 소오노조의 얼굴이 눈에 띄게 경직됐다. 신황의 모습에서 그의 정체가 생각났기 때문이다.	1
그래, 잘 보았네. 자네가 구심점이 되어서 '공주병에 걸리자'는 캠페인이 단기간에 뿌리를 내릴 수 있도록 역할을 해 주기를 바라네.	1
기숙생들의 가정교사 구직이 급해지면서 이규백은 자신이 전에 겪었던 일을 털어놓았다. 그 이야기에 모두 열 받치고 분노했지만 결국에는 의기소침해지고 말았다.	1
이~ 누구 따라댕긴단 말 듣기 싫으니까 그렇지마는 오히려 그것이 말입니다.	0
열매를 최대한 많이 만들어 쥐 같은 동물이 땅에 묻었다가 저절로 뿌리를 내리게 하는 방법도 있다.	0
이 드라마는 이후 김대중 대통령의 북한 방문 시 북한 측에서 'KBS사장은 북한에 들어올 수 없다'고 못 박게 한 이유가 되기도 했다.	1
길을 걷다가 자신도 모르게 나뭇가지에 부딪힌 적이있다고 하는데 저도 비슷한 게 있어요.	0
최은희와 노선형 선생님은 일본 순사에게 끌려가서 곤욕을 치렀다. 결국 가게는 일 년도 못 되어 문을 닫아야 했다. 그렇지만 아버지의 유언대로 가게를 판 돈은 나중에 동경 유학 학비로 쓰기로 했다.	1
가다보니 저 멀찍이 하얀 것이 길 한가운데 떨어져 있는 것이 아닌가. 새하얀 것이 금방 눈에 띄었다.	1
아무 대답이 없자, 이번에는 더 크게 노크했다. 문을 열어보려고 했지만, 안에서 잠겨 있었다. 다시 한번 노크를 했을 때, 뿌연 유리 너머로 사람이 다가오는 모습이 보였다.	0
대한물산공사에서 왔습니다. 라지에터가 자꾸 물을 토해요. 엔진이 열을 받구요. 우리 회사 차들도 다 이리로 가라던데요.	0
다양한 지역 출신 장교들에 입맛을 맞추느라 북한 전역에 요리가 몸에 뱄습니다.	1
아가씨를 전담하는 하녀는 유리 기술자가 아가씨를 치료할 수 있다는 말을 듣고 이렇게 말했다.	0
순찰 차량 세 대가 합세해 이 용의 차량을 쫓고 앞을 가로막은 뒤에야 이렇게 추격전이 막을 내리는데 이 사건 운전자 역시 십 대였던 거예요.	1
공손찬은 조만간 원소에게 먹히게 되어 있었소이다. 약한 자는 강한 자에게 잡아먹히는 것이 세상의 이치 아닙니까? 헌데 황숙은 어째서 공손찬의 멸망을 그처럼 가슴 아파하시오?	1
뚜벅뚜벅 우리 길을 걸어가겠지만 일본이 대화 협력의 길로 나오면 기꺼이 손을 잡을 것이다라고 이야기하고 있습니다.	0
최근 이슈가 쏟아지고 있는데 막을 내리게 돼서 좀 아쉬운 면이 없지 않은데요.	1
